ID,Expression,HalideResult,HalideTime
1998,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * v0 126 ) v1 ) 1 ) ( + ( + v1 ( * v0 126 ) ) 1 ) ) ) ( >= ( + ( + ( min ( * v0 126 ) 125 ) v1 ) 126 ) ( + ( + v1 ( + ( min ( * v0 126 ) 125 ) 125 ) ) 1 ) ) ) ( <= ( - ( max ( + v2 12 ) v3 ) 4 ) ( + -4 v2 ) ) ) ( >= ( + v2 8 ) ( + ( - ( - 13 4 ) 1 ) v2 ) ) ) ( <= ( + ( * 0 4 ) 0 ) ( + ( * 0 4 ) 0 ) ) ) ( >= ( + ( * 5 4 ) 3 ) ( + ( * 5 4 ) ( - ( + 4 0 ) 1 ) ) ) ),0,283
2050,( == 0 ( - ( + 0 ( + ( max ( min ( * ( - ( / ( max ( / ( + ( + v0 v1 ) 7 ) 8 ) 255 ) 16 ) v2 ) 4 ) 14 ) -10 ) 10 ) ) 1 ) ),0,167
2051,( <= ( + ( max ( - ( + ( * ( / ( max ( * v0 16 ) 236 ) 4 ) -4 ) ( + ( * v0 16 ) v1 ) ) ( + ( min ( * v0 16 ) 236 ) v1 ) ) -234 ) 254 ) 1024 ),0,1114
2167,( <= ( max 0 ( + ( min ( / ( + ( % v0 4 ) 207 ) 48 ) ( - ( + 0 6 ) 1 ) ) 1 ) ) 0 ),0,55
2305,( >= ( + ( max ( / ( - v0 v1 ) 4 ) -8 ) 8 ) ( - ( + ( + ( max ( / ( - v0 v1 ) 4 ) -8 ) 8 ) ( - ( - ( / ( + ( - v0 v1 ) 35 ) 4 ) ( max ( / ( - v0 v1 ) 4 ) -8 ) ) 8 ) ) 1 ) ),1,188
2315,( == ( - ( + ( * v0 32 ) ( + v1 v2 ) ) 4 ) ( - ( + ( - ( + ( * v0 32 ) ( + v1 v2 ) ) 4 ) ( - 510 ( max ( * v0 32 ) 471 ) ) ) 1 ) ),0,97
2337,( == ( - ( * ( + ( * v0 16 ) v1 ) 2 ) 33 ) ( - ( + ( - ( * ( + ( * v0 16 ) v1 ) 2 ) 33 ) ( + ( * ( min ( - v2 v1 ) 1 ) 2 ) 30 ) ) 1 ) ),0,143
2342,( <= ( + ( max ( - ( * ( + ( + ( * v0 125 ) v1 ) ( + ( * v2 63 ) v3 ) ) 2 ) ( max ( * ( + ( * v2 63 ) ( + ( * v0 125 ) v1 ) ) 2 ) ( + ( * ( + ( + ( * v2 63 ) v3 ) ( + ( * v0 125 ) v1 ) ) 2 ) 1 ) ) ) 0 ) 3 ) 1024 ),0,1858
2349,( == -4 ( - ( + -4 ( - 254 ( max ( min ( * v0 8 ) 254 ) 244 ) ) ) 1 ) ),0,66
2396,( <= ( + ( max ( - ( max ( / ( + v0 70 ) 8 ) ( + ( min ( / ( + v0 54 ) 8 ) ( + ( / v0 8 ) ( * ( / ( + ( % v0 8 ) 70 ) 24 ) 3 ) ) ) 2 ) ) ( / v0 8 ) ) ( - ( max ( / ( + ( + ( min ( * v1 63 ) 937 ) v0 ) 70 ) 8 ) ( + ( min ( / ( + ( + ( min ( * v1 63 ) 937 ) v0 ) 54 ) 8 ) ( + ( / ( + ( + ( * v1 63 ) v0 ) 15 ) 8 ) ( * ( / ( - ( / ( + ( + ( min ( * v1 63 ) 937 ) v0 ) 70 ) 8 ) ( / ( + ( + ( * v1 63 ) v0 ) 15 ) 8 ) ) 3 ) 3 ) ) ) 2 ) ) ( / ( + ( min ( * v1 63 ) 937 ) v0 ) 8 ) ) ) 1 ) 1024 ),0,4858
2471,( <= ( max 0 ( + ( min ( / ( + ( % ( + ( min ( * v0 1000 ) ( - v1 1000 ) ) v2 ) 2 ) 497 ) 4 ) ( - ( + 0 126 ) 1 ) ) 1 ) ) 0 ),0,72
2519,( <= ( max 0 ( + ( min ( / ( + ( % ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 8 ) 108 ) 32 ) ( - ( + 0 5 ) 1 ) ) 1 ) ) 0 ),0,81
2534,( == ( - ( * v0 8 ) 29 ) ( - ( + ( - ( * v0 8 ) 29 ) ( + ( * ( min ( - ( - ( / ( + ( + v1 v2 ) 7 ) 8 ) ( * v3 16 ) ) ( / v2 8 ) ) 15 ) 8 ) 83 ) ) 1 ) ),0,224
2553,( >= 0 ( - ( + 0 ( - 76 ( max ( * ( % v0 8 ) 10 ) 66 ) ) ) 1 ) ),0,55
2606,( >= 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 8 ) 571 ) 32 ) ) 1 ) ),0,64
2616,( >= ( max ( / ( + ( - ( max v0 0 ) v1 ) 1 ) 62 ) 0 ) ( - ( + ( max ( / ( + ( - ( max v0 0 ) v1 ) 1 ) 62 ) 0 ) ( - ( / ( + ( - ( max v0 0 ) v1 ) 63 ) 62 ) ( max ( / ( + ( - ( max v0 0 ) v1 ) 1 ) 62 ) 0 ) ) ) 1 ) ),1,145
2617,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( + ( * 0 64 ) v0 ) 0 ) 1 ) ( - v0 1 ) ) ) ( >= ( - ( + ( + ( * 3 64 ) v0 ) 63 ) 1 ) ( + v0 251 ) ) ) ( <= ( + ( * ( + ( * v1 2 ) v2 ) 4 ) 0 ) ( * ( + ( * v1 2 ) v2 ) 4 ) ) ) ( >= ( + ( * ( + ( * v1 2 ) v2 ) 4 ) 3 ) ( + ( * ( + ( * v1 2 ) v2 ) 4 ) 3 ) ) ) ( <= ( * v3 3 ) ( * v3 3 ) ) ) ( >= ( + ( * v3 3 ) 2 ) ( - ( + 3 ( * v3 3 ) ) 1 ) ) ),1,205
2676,( == ( - ( * ( + ( * v0 8 ) v1 ) 4 ) 4 ) ( - ( + ( - ( * ( + ( * v0 8 ) v1 ) 4 ) 4 ) ( + ( * ( min v2 4 ) 4 ) 16 ) ) 1 ) ),0,134
2681,( && ( && ( && ( && ( && ( && 1 ( <= ( max ( - v0 1 ) v1 ) ( / ( - ( + ( * ( + ( * v1 8 ) 0 ) 4 ) 0 ) 6 ) 32 ) ) ) ( >= v1 ( / ( - ( + ( * ( + ( * v1 8 ) 3 ) 4 ) 3 ) 6 ) 32 ) ) ) ( <= ( - ( + ( * ( + ( * ( / v2 63 ) 2 ) 0 ) 4 ) 0 ) 6 ) ( - ( * ( / v2 63 ) 8 ) 6 ) ) ) ( >= ( - ( + ( * ( + ( * ( / v2 63 ) 2 ) ( + ( * ( / v3 8 ) 16 ) 17 ) ) 4 ) 3 ) 6 ) ( + ( * ( + ( / v2 63 ) ( * ( / v3 8 ) 8 ) ) 8 ) 65 ) ) ) ( <= v4 v4 ) ) ( >= ( - ( + v5 v4 ) 1 ) ( - ( + v5 v4 ) 1 ) ) ),0,636
2698,( == ( * ( / ( min ( * ( min ( + ( * v3 128 ) ( + ( / v2 4 ) 127 ) ) ( / ( + ( + v1 v2 ) 3 ) 4 ) ) 4 ) ( + ( * ( + ( + ( * ( / ( + ( min ( + ( * v3 -128 ) ( - ( / ( + ( + v1 v2 ) 3 ) 4 ) ( / v2 4 ) ) ) 127 ) 1 ) 64 ) 64 ) ( * v3 128 ) ) ( / v2 4 ) ) 4 ) 250 ) ) 4 ) 4 ) ( min ( * ( min ( + ( * v3 128 ) ( + ( / v2 4 ) 127 ) ) ( / ( + ( + v1 v2 ) 3 ) 4 ) ) 4 ) ( + ( * ( + ( + ( * ( / ( + ( min ( + ( * v3 -128 ) ( - ( / ( + ( + v1 v2 ) 3 ) 4 ) ( / v2 4 ) ) ) 127 ) 1 ) 64 ) 64 ) ( * v3 128 ) ) ( / v2 4 ) ) 4 ) 250 ) ) ),0,3664
2706,( <= ( / ( + v0 v1 ) 16 ) ( - ( / ( + ( - v0 1 ) v1 ) 16 ) 1 ) ),0,69
2718,( == ( - ( * ( max ( min ( / v0 8 ) 249 ) 0 ) 8 ) 6 ) ( - ( + ( - ( * ( max ( min ( / v0 8 ) 249 ) 0 ) 8 ) 6 ) ( + ( * v1 8 ) 13 ) ) 1 ) ),0,172
2799,( >= ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 1059 ) 1028 ) ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ) 0 ) ) 1 ) ),0,985
2802,( == ( - ( * ( / ( + v0 v1 ) 8 ) 8 ) 5 ) ( - ( + ( - ( * ( / ( + v0 v1 ) 8 ) 8 ) 5 ) ( + ( * v2 8 ) 13 ) ) 1 ) ),0,134
2834,( >= 0 ( - ( + 0 ( - 41 ( max ( * ( % v0 4 ) 11 ) 30 ) ) ) 1 ) ),0,49
2904,( == ( - ( * ( + ( * v0 16 ) v1 ) 2 ) 558 ) ( - ( + ( - ( * ( + ( * v0 16 ) v1 ) 2 ) 558 ) ( + ( * ( max ( * v0 16 ) 79 ) -2 ) 194 ) ) 1 ) ),0,131
2921,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( max ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 64 ) ( + ( min ( * v2 -64 ) 96 ) ( * ( + ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) v2 ) 64 ) ) ) 45 ) ( + ( * ( - ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 8 ) 5 ) 8 ) ( max ( - ( min ( * v2 -64 ) 96 ) 101 ) -5 ) ) ) ) ( >= ( + ( * ( + ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) v2 ) 64 ) 61 ) ( + ( * ( - ( + ( + ( * v2 8 ) 13 ) ( - ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 8 ) 5 ) ) 1 ) 8 ) 5 ) ) ) ( <= ( - ( max ( * v3 64 ) ( + ( * v4 8 ) 43 ) ) 45 ) ( - ( * v4 8 ) 5 ) ) ) ( >= ( + ( * v4 8 ) 5 ) ( + ( * v4 8 ) ( - ( - 11 5 ) 1 ) ) ) ) ( <= ( + ( * ( + ( * v5 2 ) v6 ) 4 ) 0 ) ( * ( + ( * v5 2 ) v6 ) 4 ) ) ) ( >= ( + ( * ( + ( * v5 2 ) v6 ) 4 ) 3 ) ( + ( * ( + ( * v5 2 ) v6 ) 4 ) 3 ) ) ),0,558
2924,( >= ( max ( / ( + ( * ( - v0 v1 ) 8 ) 44 ) 1044 ) 0 ) ( - ( + ( max ( / ( + ( * ( - v0 v1 ) 8 ) 44 ) 1044 ) 0 ) ( - ( / ( + ( * ( - v0 v1 ) 8 ) 1091 ) 1044 ) ( max ( / ( + ( * ( - v0 v1 ) 8 ) 44 ) 1044 ) 0 ) ) ) 1 ) ),0,1565
2925,( == ( + ( * v0 4 ) v1 ) ( - ( + ( + ( * v0 4 ) v1 ) ( - 63 ( max ( * v0 4 ) 59 ) ) ) 1 ) ),0,114
2966,( == ( * ( / ( * ( min ( + ( * v2 1024 ) ( * ( / v1 32 ) 32 ) ) ( + ( * ( min ( + ( * v2 32 ) ( - ( / v1 32 ) 1 ) ) ( / ( - ( + v3 v1 ) 1 ) 32 ) ) 32 ) 76 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * v2 1024 ) ( * ( / v1 32 ) 32 ) ) ( + ( * ( min ( + ( * v2 32 ) ( - ( / v1 32 ) 1 ) ) ( / ( - ( + v3 v1 ) 1 ) 32 ) ) 32 ) 76 ) ) -1 ) ),0,3110
2985,( == ( * ( / ( min ( - ( max ( + ( max ( min ( + ( * v1 128 ) v2 ) ( - ( min ( + v3 v2 ) 2000 ) 128 ) ) -127 ) 11 ) ( + ( min ( * v1 128 ) ( - v3 128 ) ) v2 ) ) ( min ( min ( - ( max ( min ( + ( * v1 128 ) v2 ) ( - ( min ( + v3 v2 ) 2127 ) 128 ) ) 0 ) 11 ) ( + ( * v1 128 ) v2 ) ) ( - ( + v3 v2 ) 128 ) ) ) -96 ) 4 ) 4 ) ( min ( - ( max ( + ( max ( min ( + ( * v1 128 ) v2 ) ( - ( min ( + v3 v2 ) 2000 ) 128 ) ) -127 ) 11 ) ( + ( min ( * v1 128 ) ( - v3 128 ) ) v2 ) ) ( min ( min ( - ( max ( min ( + ( * v1 128 ) v2 ) ( - ( min ( + v3 v2 ) 2127 ) 128 ) ) 0 ) 11 ) ( + ( * v1 128 ) v2 ) ) ( - ( + v3 v2 ) 128 ) ) ) -96 ) ),0,2532
2986,( != ( / ( + ( * v0 2048 ) 5045 ) 789 ) 0 ),0,435
2996,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( * v2 8 ) v3 ) ( + ( * v2 8 ) v3 ) ) ) ( >= ( + ( + ( * v2 8 ) v3 ) 7 ) ( + ( + ( * v2 8 ) v3 ) 7 ) ) ) ( <= ( + ( + ( * 0 4 ) 0 ) ( / v1 8 ) ) ( / v1 8 ) ) ) ( >= ( + ( + ( * 15 4 ) 3 ) ( + ( / v1 8 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 7 ) 8 ) ( / v1 8 ) ) 64 ) 64 ) ) ) ( / ( + ( + v0 v1 ) 7 ) 8 ) ) ) ( <= v4 v4 ) ) ( >= ( - ( + v5 v4 ) 1 ) ( - ( + v5 v4 ) 1 ) ) ),0,1654
3002,( == -5 ( - ( + -5 ( - 311 ( max ( min ( * ( + ( * v0 4 ) v1 ) 8 ) 311 ) 302 ) ) ) 1 ) ),0,104
3059,( == ( / ( - v0 3927 ) 4 ) ( - ( + ( / ( - v0 3927 ) 4 ) ( / ( + ( % ( + v0 1 ) 4 ) 11 ) 4 ) ) 1 ) ),0,99
3125,( < ( + ( / ( + ( + ( min ( * v0 8 ) 117 ) v1 ) v2 ) 16 ) 1 ) ( / ( + ( + ( min ( * v0 8 ) 117 ) ( + v1 1 ) ) v2 ) 16 ) ),0,118
3126,( >= ( max ( / ( + v0 23 ) 516 ) 0 ) ( - ( + ( max ( / ( + v0 23 ) 516 ) 0 ) ( max ( - ( / ( + v0 538 ) 516 ) ( max ( / ( + v0 23 ) 516 ) 0 ) ) 0 ) ) 1 ) ),0,683
3149,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( + ( max ( * -2 4 ) -5 ) v0 ) 0 ) 2 ) ( + -3 v0 ) ) ) ( >= ( + ( + ( + ( max ( * 18 4 ) -5 ) v0 ) 3 ) 2 ) ( + 2 ( + v0 75 ) ) ) ) ( <= ( + ( + ( max ( * v1 4 ) -5 ) v2 ) 2 ) ( + -3 ( + ( * v1 4 ) v2 ) ) ) ) ( >= ( + ( + ( * v1 4 ) v2 ) 5 ) ( + 2 ( + ( + ( * v1 4 ) v2 ) 3 ) ) ) ) ( <= ( + ( * 0 3 ) 0 ) 0 ) ) ( >= ( + ( * 1 3 ) 2 ) 5 ) ),0,174
3161,( == ( - ( * v0 8 ) 13 ) ( - ( + ( - ( * v0 8 ) 13 ) ( + ( * ( min ( - ( * ( - ( max ( min ( min ( / ( - ( + v1 v2 ) 1 ) 63 ) ( + ( + ( / v2 63 ) ( * v3 2 ) ) 1 ) ) 31 ) 0 ) ( max ( min ( + ( / v2 63 ) ( * v3 2 ) ) 31 ) 0 ) ) 8 ) ( * v4 14 ) ) -6 ) 8 ) 165 ) ) 1 ) ),0,2260
3226,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( + ( * 0 4 ) 0 ) ( + ( min v0 4 ) v1 ) ) 4 ) ( + 0 ( - ( + ( min v0 4 ) v1 ) 4 ) ) ) ) ( >= ( - ( + ( + ( * 62 4 ) 3 ) ( + ( * ( / ( - ( max v0 4 ) 1 ) 252 ) 252 ) ( + ( min v0 4 ) v1 ) ) ) 4 ) ( + ( - ( + 4 0 ) 1 ) ( - ( + v0 v1 ) 4 ) ) ) ) ( <= ( + 0 ( + ( min ( * v2 63 ) 62 ) v3 ) ) ( + ( + ( min ( * v2 63 ) 62 ) 0 ) v3 ) ) ) ( >= ( + 31 ( + ( + ( min ( * v2 63 ) 62 ) v3 ) 32 ) ) ( + ( + ( min ( * v2 63 ) 62 ) ( - ( + 63 0 ) 1 ) ) v3 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),0,1305
3233,( < ( + ( + ( * v0 33 ) ( * v1 8 ) ) 31 ) ( - ( + ( max ( * ( + v0 1 ) 33 ) -9 ) ( * v1 8 ) ) 1 ) ),1,141
3254,( >= ( max ( / ( + ( - v0 v1 ) 13 ) 16 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 13 ) 16 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 28 ) 16 ) ( max ( / ( + ( - v0 v1 ) 13 ) 16 ) 0 ) ) 0 ) ) 1 ) ),0,973
3320,( >= ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 1059 ) 1028 ) ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ) 0 ) ) 1 ) ),0,921
3322,( >= ( max ( / ( + ( - v0 v1 ) 8 ) 64 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 8 ) 64 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 71 ) 64 ) ( max ( / ( + ( - v0 v1 ) 8 ) 64 ) 0 ) ) 0 ) ) 1 ) ),0,1076
3340,( < ( + v0 3 ) ( - ( min ( max ( * v1 8 ) ( + ( + v0 1 ) 92 ) ) ( + ( + v0 1 ) 87 ) ) 89 ) ),0,98
3360,( == ( * ( / ( min ( - ( - ( - ( * ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) 8 ) ( * v2 1024 ) ) ( * ( max ( / ( - ( min ( + ( + ( * v2 -128 ) ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) ) ( * v3 -4 ) ) ( + ( + ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) ( * v2 -128 ) ) ( - 63 ( * v3 4 ) ) ) ) 3 ) 63 ) 0 ) 504 ) ) ( * v3 32 ) ) 525 ) 4 ) 4 ) ( min ( - ( - ( - ( * ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) 8 ) ( * v2 1024 ) ) ( * ( max ( / ( - ( min ( + ( + ( * v2 -128 ) ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) ) ( * v3 -4 ) ) ( + ( + ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) ( * v2 -128 ) ) ( - 63 ( * v3 4 ) ) ) ) 3 ) 63 ) 0 ) 504 ) ) ( * v3 32 ) ) 525 ) ),0,3424
3365,( >= ( / ( + ( + v0 v1 ) v2 ) 2 ) ( + ( + ( / ( + ( + ( - v0 1 ) v1 ) v2 ) 2 ) 1 ) 1 ) ),0,123
3380,( == ( - v0 5 ) ( - ( + ( - v0 5 ) ( - 11 ( max ( * ( - ( / ( + v1 v2 ) 8 ) v3 ) 8 ) 3 ) ) ) 1 ) ),0,132
3407,( && ( && ( && ( && ( && ( && 1 ( <= ( + 0 ( + ( + ( min ( max ( * v0 500 ) -11 ) ( + ( * v0 500 ) 244 ) ) v1 ) 1 ) ) ( - ( + 0 ( + ( * v0 500 ) v1 ) ) 10 ) ) ) ( >= ( + 255 ( + ( min ( + ( * ( / ( + ( min ( * v0 500 ) -11 ) 510 ) 256 ) 256 ) ( + ( max ( * v0 500 ) -11 ) v1 ) ) ( + ( + ( * v0 500 ) v1 ) 244 ) ) 1 ) ) ( + ( + 3 ( + ( + ( * v0 500 ) v1 ) 496 ) ) 1 ) ) ) ( <= v2 v2 ) ) ( >= ( + v2 124 ) ( + v2 124 ) ) ) ( <= 0 0 ) ) ( >= 0 0 ) ),0,406
3411,( >= ( / ( + ( + v0 v1 ) v2 ) 63 ) ( + ( + ( / ( + ( + ( - v0 1 ) v1 ) v2 ) 63 ) 1 ) 1 ) ),0,137
3477,( >= ( max ( / ( * ( - v0 v1 ) 8 ) 126 ) 0 ) ( - ( + ( max ( / ( * ( - v0 v1 ) 8 ) 126 ) 0 ) ( max ( - ( / ( + ( * ( - v0 v1 ) 8 ) 125 ) 126 ) ( max ( / ( * ( - v0 v1 ) 8 ) 126 ) 0 ) ) 0 ) ) 1 ) ),0,2210
3593,( <= ( max 0 ( + ( min ( / ( + ( % ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 65 ) 124 ) 130 ) ( - ( + 0 2 ) 1 ) ) 1 ) ) 0 ),0,76
3615,( == ( * ( / ( * ( min ( + ( * v1 1056 ) ( * v2 8 ) ) ( + ( * ( min ( + ( * v1 132 ) v2 ) ( + v3 6 ) ) 8 ) 4 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * v1 1056 ) ( * v2 8 ) ) ( + ( * ( min ( + ( * v1 132 ) v2 ) ( + v3 6 ) ) 8 ) 4 ) ) -1 ) ),0,1536
3656,( == ( - v0 45 ) ( - ( + ( - v0 45 ) ( + ( + ( * v1 32 ) ( - ( * v2 64 ) ( max ( * v1 32 ) ( + ( * ( + ( * v2 2 ) v1 ) 32 ) 27 ) ) ) ) 91 ) ) 1 ) ),0,189
3727,( == v0 ( - ( + v0 ( - ( / ( + v1 255 ) 136 ) ( / ( + v1 119 ) 136 ) ) ) 1 ) ),1,50
3757,( >= 0 ( - ( + 0 ( + ( / ( - 33 ( max ( - ( * v0 8 ) v1 ) ( + ( * v2 8 ) 29 ) ) ) 4 ) ( * v2 2 ) ) ) 1 ) ),0,936
3784,( <= ( max 0 ( + ( min ( - 115 ( * ( % v0 8 ) 15 ) ) ( - ( + 0 15 ) 1 ) ) 1 ) ) 0 ),0,79
3828,( >= ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 164 ) 152 ) ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ) 0 ) ) 1 ) ),0,936
3860,( <= ( max 0 ( + ( min 3 ( - ( + 0 ( / ( + ( * ( / ( + ( % v0 8 ) 132 ) 8 ) 8 ) 38 ) 28 ) ) 1 ) ) 1 ) ) 0 ),0,80
3894,( >= ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 164 ) 152 ) ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ) 0 ) ) 1 ) ),0,966
3942,( == ( - 1 ( min ( * ( % v0 4 ) 126 ) 1 ) ) ( - ( + ( - 1 ( min ( * ( % v0 4 ) 126 ) 1 ) ) ( + ( + ( min ( * ( % v0 4 ) 126 ) 1 ) ( * ( max ( * ( % v0 4 ) 63 ) 187 ) -2 ) ) 499 ) ) 1 ) ),0,152
3965,( == ( * ( / ( * ( min ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 500 ) 64 ) ( + ( * ( min ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 500 ) 8 ) ( + ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) ( + v2 124 ) ) 500 ) 8 ) 10 ) ) 8 ) 5 ) ) -1 ) 4 ) 4 ) ( * ( min ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 500 ) 64 ) ( + ( * ( min ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 500 ) 8 ) ( + ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) ( + v2 124 ) ) 500 ) 8 ) 10 ) ) 8 ) 5 ) ) -1 ) ),0,2539
4002,( == 0 ( - ( + 0 ( + ( * ( / ( + ( % ( + v0 v1 ) 500 ) 124 ) 500 ) 2 ) 3 ) ) 1 ) ),0,104
4003,( == ( * ( / ( min ( * ( / ( - ( max ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 2002 ) 3 ) 3 ) 16 ) 16 ) ( + ( max ( * ( / ( + ( max ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 1874 ) -125 ) 125 ) 16 ) 16 ) ( + ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 1874 ) 116 ) ) 7 ) ) 8 ) 8 ) ( min ( * ( / ( - ( max ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 2002 ) 3 ) 3 ) 16 ) 16 ) ( + ( max ( * ( / ( + ( max ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 1874 ) -125 ) 125 ) 16 ) 16 ) ( + ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 1874 ) 116 ) ) 7 ) ) ),0,2195
4011,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * 0 4 ) v0 ) 0 ) ( + ( + ( * 0 4 ) v0 ) 0 ) ) ) ( >= ( + ( + ( * ( / ( - v1 1 ) 4 ) 4 ) v0 ) 3 ) ( + ( + ( * ( - ( + ( / ( + v1 3 ) 4 ) 0 ) 1 ) 4 ) v0 ) ( - ( + 4 0 ) 1 ) ) ) ) ( <= ( + ( * ( + ( * v2 4 ) v3 ) 2 ) v4 ) ( + ( * ( + ( * v2 4 ) v3 ) 2 ) v4 ) ) ) ( >= ( + ( + ( * ( + ( * v2 4 ) v3 ) 2 ) v4 ) 1 ) ( + ( + ( * ( + ( * v2 4 ) v3 ) 2 ) 1 ) v4 ) ) ) ( <= v5 v5 ) ) ( >= v5 v5 ) ),1,271
4012,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + 0 ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 64 ) ) 45 ) ( - ( * ( - ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 8 ) 5 ) 8 ) 5 ) ) ) ( >= ( - ( + 1045 ( + ( * ( / ( + ( * v2 64 ) 106 ) 1046 ) 1046 ) ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 64 ) ) ) 45 ) ( + ( * ( - ( + ( + ( * v2 8 ) 13 ) ( - ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 8 ) 5 ) ) 1 ) 8 ) ( - ( - 11 5 ) 1 ) ) ) ) ( <= ( - ( + ( * ( + ( * ( / v3 63 ) 16 ) 0 ) 4 ) 0 ) 45 ) ( - ( + 0 ( + ( * ( / v3 63 ) 64 ) 2 ) ) 47 ) ) ) ( >= ( - ( + ( * ( + ( * ( / v3 63 ) 16 ) ( + ( * ( / ( + ( % v3 63 ) 124 ) 63 ) 16 ) 32 ) ) 4 ) 3 ) 45 ) ( - ( + 3 ( + ( * ( + ( / ( + ( % v3 63 ) 124 ) 63 ) ( + ( / v3 63 ) ( / ( + ( % v3 63 ) 124 ) 63 ) ) ) 64 ) 221 ) ) 47 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),0,614
4021,( >= 0 ( - ( + 0 ( - 72 ( max ( * ( % v0 5 ) 15 ) 57 ) ) ) 1 ) ),0,48
