ID,Expression,HalideResult,HalideTime
3477,( >= ( max ( / ( * ( - v0 v1 ) 8 ) 126 ) 0 ) ( - ( + ( max ( / ( * ( - v0 v1 ) 8 ) 126 ) 0 ) ( max ( - ( / ( + ( * ( - v0 v1 ) 8 ) 125 ) 126 ) ( max ( / ( * ( - v0 v1 ) 8 ) 126 ) 0 ) ) 0 ) ) 1 ) ),0,2210
3593,( <= ( max 0 ( + ( min ( / ( + ( % ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 65 ) 124 ) 130 ) ( - ( + 0 2 ) 1 ) ) 1 ) ) 0 ),0,76
3615,( == ( * ( / ( * ( min ( + ( * v1 1056 ) ( * v2 8 ) ) ( + ( * ( min ( + ( * v1 132 ) v2 ) ( + v3 6 ) ) 8 ) 4 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * v1 1056 ) ( * v2 8 ) ) ( + ( * ( min ( + ( * v1 132 ) v2 ) ( + v3 6 ) ) 8 ) 4 ) ) -1 ) ),0,1536
3727,( == v0 ( - ( + v0 ( - ( / ( + v1 255 ) 136 ) ( / ( + v1 119 ) 136 ) ) ) 1 ) ),1,50
3757,( >= 0 ( - ( + 0 ( + ( / ( - 33 ( max ( - ( * v0 8 ) v1 ) ( + ( * v2 8 ) 29 ) ) ) 4 ) ( * v2 2 ) ) ) 1 ) ),0,936
3784,( <= ( max 0 ( + ( min ( - 115 ( * ( % v0 8 ) 15 ) ) ( - ( + 0 15 ) 1 ) ) 1 ) ) 0 ),0,79
3828,( >= ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 164 ) 152 ) ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ) 0 ) ) 1 ) ),0,936
3860,( <= ( max 0 ( + ( min 3 ( - ( + 0 ( / ( + ( * ( / ( + ( % v0 8 ) 132 ) 8 ) 8 ) 38 ) 28 ) ) 1 ) ) 1 ) ) 0 ),0,80
3894,( >= ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 164 ) 152 ) ( max ( / ( + ( - v0 v1 ) 13 ) 152 ) 0 ) ) 0 ) ) 1 ) ),0,966
3942,( == ( - 1 ( min ( * ( % v0 4 ) 126 ) 1 ) ) ( - ( + ( - 1 ( min ( * ( % v0 4 ) 126 ) 1 ) ) ( + ( + ( min ( * ( % v0 4 ) 126 ) 1 ) ( * ( max ( * ( % v0 4 ) 63 ) 187 ) -2 ) ) 499 ) ) 1 ) ),0,152
3965,( == ( * ( / ( * ( min ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 500 ) 64 ) ( + ( * ( min ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 500 ) 8 ) ( + ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) ( + v2 124 ) ) 500 ) 8 ) 10 ) ) 8 ) 5 ) ) -1 ) 4 ) 4 ) ( * ( min ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 500 ) 64 ) ( + ( * ( min ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 500 ) 8 ) ( + ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) ( + v2 124 ) ) 500 ) 8 ) 10 ) ) 8 ) 5 ) ) -1 ) ),0,2539
4002,( == 0 ( - ( + 0 ( + ( * ( / ( + ( % ( + v0 v1 ) 500 ) 124 ) 500 ) 2 ) 3 ) ) 1 ) ),0,104
4003,( == ( * ( / ( min ( * ( / ( - ( max ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 2002 ) 3 ) 3 ) 16 ) 16 ) ( + ( max ( * ( / ( + ( max ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 1874 ) -125 ) 125 ) 16 ) 16 ) ( + ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 1874 ) 116 ) ) 7 ) ) 8 ) 8 ) ( min ( * ( / ( - ( max ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 2002 ) 3 ) 3 ) 16 ) 16 ) ( + ( max ( * ( / ( + ( max ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 1874 ) -125 ) 125 ) 16 ) 16 ) ( + ( min ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 1874 ) 116 ) ) 7 ) ) ),0,2195
4011,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * 0 4 ) v0 ) 0 ) ( + ( + ( * 0 4 ) v0 ) 0 ) ) ) ( >= ( + ( + ( * ( / ( - v1 1 ) 4 ) 4 ) v0 ) 3 ) ( + ( + ( * ( - ( + ( / ( + v1 3 ) 4 ) 0 ) 1 ) 4 ) v0 ) ( - ( + 4 0 ) 1 ) ) ) ) ( <= ( + ( * ( + ( * v2 4 ) v3 ) 2 ) v4 ) ( + ( * ( + ( * v2 4 ) v3 ) 2 ) v4 ) ) ) ( >= ( + ( + ( * ( + ( * v2 4 ) v3 ) 2 ) v4 ) 1 ) ( + ( + ( * ( + ( * v2 4 ) v3 ) 2 ) 1 ) v4 ) ) ) ( <= v5 v5 ) ) ( >= v5 v5 ) ),1,271
4012,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + 0 ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 64 ) ) 45 ) ( - ( * ( - ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 8 ) 5 ) 8 ) 5 ) ) ) ( >= ( - ( + 1045 ( + ( * ( / ( + ( * v2 64 ) 106 ) 1046 ) 1046 ) ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 64 ) ) ) 45 ) ( + ( * ( - ( + ( + ( * v2 8 ) 13 ) ( - ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 8 ) 5 ) ) 1 ) 8 ) ( - ( - 11 5 ) 1 ) ) ) ) ( <= ( - ( + ( * ( + ( * ( / v3 63 ) 16 ) 0 ) 4 ) 0 ) 45 ) ( - ( + 0 ( + ( * ( / v3 63 ) 64 ) 2 ) ) 47 ) ) ) ( >= ( - ( + ( * ( + ( * ( / v3 63 ) 16 ) ( + ( * ( / ( + ( % v3 63 ) 124 ) 63 ) 16 ) 32 ) ) 4 ) 3 ) 45 ) ( - ( + 3 ( + ( * ( + ( / ( + ( % v3 63 ) 124 ) 63 ) ( + ( / v3 63 ) ( / ( + ( % v3 63 ) 124 ) 63 ) ) ) 64 ) 221 ) ) 47 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),0,614
4021,( >= 0 ( - ( + 0 ( - 72 ( max ( * ( % v0 5 ) 15 ) 57 ) ) ) 1 ) ),0,48
4041,( == ( * ( / ( * ( max ( min ( + ( * ( max ( + ( * v1 4 ) ( - v2 v3 ) ) 65 ) 8 ) ( * ( / ( * ( min ( + ( * v1 -4 ) ( - v3 v2 ) ) -65 ) 8 ) 12 ) 12 ) ) 3 ) -11 ) -1 ) 4 ) 4 ) ( * ( max ( min ( + ( * ( max ( + ( * v1 4 ) ( - v2 v3 ) ) 65 ) 8 ) ( * ( / ( * ( min ( + ( * v1 -4 ) ( - v3 v2 ) ) -65 ) 8 ) 12 ) 12 ) ) 3 ) -11 ) -1 ) ),0,1927
4047,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + 0 ( + ( min v0 4 ) v1 ) ) 4 ) ( + 0 ( - ( + ( min v0 4 ) v1 ) 4 ) ) ) ) ( >= ( - ( + 3 ( + ( * ( / ( - ( max v0 4 ) 1 ) 4 ) 4 ) ( + ( min v0 4 ) v1 ) ) ) 4 ) ( + ( - ( + 4 0 ) 1 ) ( - ( + v0 v1 ) 4 ) ) ) ) ( <= ( + ( + ( min ( * v2 63 ) 62 ) v3 ) v4 ) ( + ( + ( min ( * v2 63 ) 62 ) v3 ) v4 ) ) ) ( >= ( + ( + ( min ( * v2 63 ) 62 ) v3 ) v4 ) ( + ( + ( min ( * v2 63 ) 62 ) v3 ) v4 ) ) ) ( <= v5 v5 ) ) ( >= ( - ( + v6 v5 ) 1 ) ( - ( + v6 v5 ) 1 ) ) ),0,1197
4070,( >= 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 8 ) 571 ) 32 ) ) 1 ) ),0,52
4091,( == ( * ( / ( * ( min ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 4 ) 4 ) ( + ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 8 ) 8 ) 4 ) ) -1 ) 4 ) 4 ) ( * ( min ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 4 ) 4 ) ( + ( * ( / ( + ( min ( * v3 125 ) ( - v4 125 ) ) v2 ) 8 ) 8 ) 4 ) ) -1 ) ),0,1838
4132,( >= 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 4 ) 159 ) 8 ) ) 1 ) ),0,54
4214,( >= ( max ( / ( + ( - v0 v1 ) 32 ) 516 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 32 ) 516 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 547 ) 516 ) ( max ( / ( + ( - v0 v1 ) 32 ) 516 ) 0 ) ) 0 ) ) 1 ) ),0,979
4230,( >= ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 1059 ) 1028 ) ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ) 0 ) ) 1 ) ),0,963
4281,( >= 0 ( - ( + 0 ( + ( * ( / ( + ( % ( + v0 v1 ) 8 ) 124 ) 8 ) 2 ) 3 ) ) 1 ) ),0,53
4292,( >= ( / ( + v0 5 ) 64 ) ( - ( + ( / ( + v0 5 ) 64 ) ( / ( + ( % ( + v0 5 ) 64 ) 63 ) 64 ) ) 1 ) ),1,78
4373,( >= 0 ( - ( + 0 ( + ( - ( - ( / ( min ( - ( - ( - ( / ( + ( + v0 v1 ) 7 ) 8 ) ( * v2 128 ) ) ( * v3 32 ) ) ( / v1 8 ) ) ( + ( * ( min ( + ( * v4 3 ) v5 ) 7 ) 4 ) 3 ) ) 4 ) v5 ) ( * v4 3 ) ) 1 ) ) 1 ) ),0,1799
4408,( >= 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 8 ) 212 ) 72 ) ) 1 ) ),0,43
4412,( >= 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 8 ) 252 ) 32 ) ) 1 ) ),0,68
4453,( == ( * ( / ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 64 ) 791 ) 696 ) ) 696 ) ( + ( * ( / v2 63 ) 64 ) 600 ) ) ( * ( / ( - ( + v1 v2 ) 1 ) 63 ) 64 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 64 ) 791 ) 696 ) ) 696 ) ( + ( * ( / v2 63 ) 64 ) 600 ) ) ( * ( / ( - ( + v1 v2 ) 1 ) 63 ) 64 ) ) -1 ) ),0,1964
4503,( <= ( + ( * ( max ( - ( + ( / ( + v0 7 ) 2 ) ( * ( / ( - 0 ( % v0 2 ) ) 8 ) 4 ) ) ( min ( max ( / v0 2 ) ( + ( / ( + v0 1 ) 2 ) ( * ( / ( - 0 ( % v0 2 ) ) 8 ) 4 ) ) ) ( + ( / v0 2 ) ( * ( / ( - 0 ( % v0 2 ) ) 8 ) 4 ) ) ) ) ( - ( + ( / ( + v0 7 ) 2 ) ( * v1 4 ) ) ( min ( max ( / v0 2 ) ( + ( / ( + v0 1 ) 2 ) ( * v1 4 ) ) ) ( + ( / v0 2 ) ( * v1 4 ) ) ) ) ) 2 ) 2 ) 1024 ),0,3014
4508,( >= ( max ( / ( + v0 6 ) 504 ) 0 ) ( - ( + ( max ( / ( + v0 6 ) 504 ) 0 ) ( max ( - ( / ( + v0 509 ) 504 ) ( max ( / ( + v0 6 ) 504 ) 0 ) ) 0 ) ) 1 ) ),0,722
4528,( == ( * ( / ( - ( * ( min ( + ( min ( + ( * v0 128 ) ( + v1 127 ) ) v2 ) 2 ) ( + ( * v0 128 ) v1 ) ) 8 ) ( max ( * ( min ( + ( * v0 128 ) ( min ( + v1 58 ) ( + v1 127 ) ) ) v2 ) 8 ) ( + ( * v0 1024 ) ( + ( * v1 8 ) 460 ) ) ) ) 4 ) 4 ) ( - ( * ( min ( + ( min ( + ( * v0 128 ) ( + v1 127 ) ) v2 ) 2 ) ( + ( * v0 128 ) v1 ) ) 8 ) ( max ( * ( min ( + ( * v0 128 ) ( min ( + v1 58 ) ( + v1 127 ) ) ) v2 ) 8 ) ( + ( * v0 1024 ) ( + ( * v1 8 ) 460 ) ) ) ) ),1,164
4591,( == ( * ( / ( * ( min ( * ( / ( + ( min ( * v3 128 ) ( - v4 128 ) ) v2 ) 16 ) 8 ) ( + ( * ( / ( + ( min ( * v3 128 ) ( - v4 128 ) ) ( - v2 1 ) ) 16 ) 8 ) 17 ) ) -1 ) 8 ) 8 ) ( * ( min ( * ( / ( + ( min ( * v3 128 ) ( - v4 128 ) ) v2 ) 16 ) 8 ) ( + ( * ( / ( + ( min ( * v3 128 ) ( - v4 128 ) ) ( - v2 1 ) ) 16 ) 8 ) 17 ) ) -1 ) ),0,1887
4613,( <= ( max ( / ( + ( % v0 8 ) 15 ) 8 ) ( + ( - ( / ( + ( + ( min ( * v1 8 ) 117 ) v0 ) 7 ) 8 ) ( min ( / ( + ( min ( * v1 8 ) 117 ) v0 ) 8 ) ( + ( / ( + v0 7 ) 8 ) v1 ) ) ) 1 ) ) 1024 ),0,3498
4650,( == ( * ( / ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 64 ) 355 ) 260 ) ) 260 ) ( + ( * ( / v2 63 ) 64 ) 164 ) ) ( * ( / ( - ( + v1 v2 ) 1 ) 63 ) 64 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 64 ) 355 ) 260 ) ) 260 ) ( + ( * ( / v2 63 ) 64 ) 164 ) ) ( * ( / ( - ( + v1 v2 ) 1 ) 63 ) 64 ) ) -1 ) ),0,1929
4676,( >= ( + ( * ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 127 ) 32 ) 4 ) 246 ) -3 ) ( max ( min ( * ( / ( - ( + ( min v0 125 ) v1 ) 125 ) 32 ) 4 ) 285 ) 36 ) ) 8 ) 322 ) 0 ),0,1669
4802,( >= 0 ( - ( + 0 ( - 39 ( max ( * ( % v0 8 ) 5 ) 34 ) ) ) 1 ) ),0,52
4835,( == v0 ( - ( + v0 ( - ( / ( + v1 7 ) 4 ) ( / ( + v1 3 ) 4 ) ) ) 1 ) ),1,62
4852,( >= 4 ( / ( + ( % ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 8 ) 124 ) 32 ) ),1,57
4871,( >= 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 16 ) 313 ) 32 ) ) 1 ) ),0,56
4893,( >= ( max ( / ( + ( - v0 v1 ) 13 ) 16 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 13 ) 16 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 28 ) 16 ) ( max ( / ( + ( - v0 v1 ) 13 ) 16 ) 0 ) ) 0 ) ) 1 ) ),0,939
4917,( >= 0 ( - ( + 0 ( + ( * ( / ( + ( % ( + v0 v1 ) 8 ) 132 ) 8 ) 2 ) 4 ) ) 1 ) ),0,66
4952,( >= ( / ( + v0 v1 ) 32 ) ( + ( + ( / ( + ( - v0 1 ) v1 ) 32 ) 1 ) 1 ) ),0,111
